text,label
"The visuals were captivating, but the dialogue felt forced.",constructive_criticism
"Overall, i appreciated the original vision, though i wish they’d balanced the third act better.",constructive_criticism
"Honestly, the cinematography was refreshing, however, the special effects needed more polish.",constructive_criticism
"Overall, i appreciated the original vision, though i wish they’d explained the villain better.",constructive_criticism
"Overall, i appreciated the original vision, however, the plot twists fell flat.",constructive_criticism
"Overall, the cgi was refreshing, but the ending felt forced.",constructive_criticism
"The performances were breathtaking, unfortunately, the humor didn’t quite land.",constructive_criticism
"Overall, the editing was refreshing, unfortunately, the tension didn’t quite work.",constructive_criticism
"Personally, the cgi was refreshing, but the dialogue felt unnatural.",constructive_criticism
"Personally, the performances were breathtaking, though i wish they’d explained the villain better.",constructive_criticism
"The editing was solid, unfortunately, the tension didn’t quite land.",constructive_criticism
"Personally, the director was solid, however, the character development needed more polish.",constructive_criticism
"Honestly, the comedy picture had some truly unique moments, though i wish they’d explained the third act better.",constructive_criticism
"Personally, the sci-fi movie had some truly unique moments, unfortunately, the tension didn’t quite land.",constructive_criticism
"Personally, the director was refreshing, but the ending felt unnatural.",constructive_criticism
"Honestly, the comedy picture had some truly unique moments, but the dialogue felt rushed.",constructive_criticism
"Honestly, the sci-fi film had some truly creative moments, though i wish they’d explored the villain better.",constructive_criticism
"I appreciated the thought-provoking vision, unfortunately, the humor didn’t quite work.",constructive_criticism
"I appreciated the ambitious vision, however, the plot twists were underwhelming.",constructive_criticism
"The horror picture had some truly creative moments, unfortunately, the emotional depth didn’t quite work.",constructive_criticism
"Personally, i appreciated the original vision, but the ending felt rushed.",constructive_criticism
"Overall, the cinematography was impressive, however, the plot twists needed more polish.",constructive_criticism
"Personally, i appreciated the ambitious vision, but the pacing felt unnatural.",constructive_criticism
"I appreciated the original vision, though i wish they’d explored the villain better.",constructive_criticism
"Honestly, the sci-fi film had some truly creative moments, though i wish they’d balanced the subplots better.",constructive_criticism
"Honestly, the sci-fi film had some truly stunning moments, unfortunately, the emotional depth didn’t quite work.",constructive_criticism
"Personally, the cgi was refreshing, however, the special effects were underwhelming.",constructive_criticism
"Personally, the comedy flick had some truly creative moments, but the pacing felt rushed.",constructive_criticism
"Honestly, the soundtrack were breathtaking, though i wish they’d explained the subplots better.",constructive_criticism
"Overall, the soundtrack were breathtaking, but the pacing felt forced.",constructive_criticism
"The drama movie had some truly unique moments, but the dialogue felt rushed.",constructive_criticism
"The horror film had some truly stunning moments, however, the special effects fell flat.",constructive_criticism
"Overall, i appreciated the thought-provoking vision, though i wish they’d explained the third act better.",constructive_criticism
"Personally, the performances were breathtaking, however, the plot twists were underwhelming.",constructive_criticism
"The sci-fi film had some truly stunning moments, however, the special effects fell flat.",constructive_criticism
"Personally, the editing was solid, unfortunately, the emotional depth didn’t quite work.",constructive_criticism
"Honestly, the visuals were memorable, though i wish they’d explored the subplots better.",constructive_criticism
"Overall, the cinematography was solid, though i wish they’d balanced the subplots better.",constructive_criticism
"Honestly, the editing was refreshing, however, the character development needed more polish.",constructive_criticism
"Personally, the cgi was refreshing, but the pacing felt rushed.",constructive_criticism
"The cgi was solid, but the ending felt forced.",constructive_criticism
"Overall, the cgi was refreshing, unfortunately, the tension didn’t quite land.",constructive_criticism
"Personally, the director was solid, unfortunately, the humor didn’t quite connect.",constructive_criticism
"Personally, the comedy picture had some truly creative moments, but the ending felt unnatural.",constructive_criticism
"I appreciated the thought-provoking vision, though i wish they’d explained the subplots better.",constructive_criticism
"I appreciated the thought-provoking vision, however, the plot twists fell flat.",constructive_criticism
"Overall, i appreciated the ambitious vision, though i wish they’d balanced the third act better.",constructive_criticism
"Overall, the sci-fi flick had some truly unique moments, however, the character development needed more polish.",constructive_criticism
"The soundtrack were captivating, however, the special effects fell flat.",constructive_criticism
"The sci-fi flick had some truly stunning moments, however, the special effects needed more polish.",constructive_criticism
"Personally, i appreciated the thought-provoking vision, unfortunately, the tension didn’t quite connect.",constructive_criticism
"The drama picture had some truly creative moments, though i wish they’d explained the subplots better.",constructive_criticism
"The director was refreshing, though i wish they’d balanced the villain better.",constructive_criticism
"Overall, the comedy movie had some truly unique moments, unfortunately, the humor didn’t quite connect.",constructive_criticism
"Overall, i appreciated the original vision, however, the character development were underwhelming.",constructive_criticism
"Overall, the action flick had some truly stunning moments, however, the plot twists fell flat.",constructive_criticism
"Personally, the sci-fi movie had some truly stunning moments, though i wish they’d balanced the subplots better.",constructive_criticism
"Overall, the comedy film had some truly unique moments, though i wish they’d explored the villain better.",constructive_criticism
"Honestly, the performances were captivating, but the dialogue felt rushed.",constructive_criticism
"Honestly, the comedy film had some truly creative moments, but the ending felt unnatural.",constructive_criticism
"Overall, the performances were breathtaking, unfortunately, the emotional depth didn’t quite work.",constructive_criticism
"Honestly, the horror picture had some truly unique moments, but the dialogue felt unnatural.",constructive_criticism
"Overall, the soundtrack were memorable, though i wish they’d explored the villain better.",constructive_criticism
"The visuals were memorable, though i wish they’d explored the third act better.",constructive_criticism
"Overall, the editing was refreshing, though i wish they’d explained the villain better.",constructive_criticism
"Personally, the director was refreshing, however, the special effects needed more polish.",constructive_criticism
"The editing was impressive, but the pacing felt unnatural.",constructive_criticism
"Overall, the editing was impressive, though i wish they’d explored the subplots better.",constructive_criticism
"Personally, the action movie had some truly creative moments, but the ending felt forced.",constructive_criticism
"Personally, the cgi was solid, though i wish they’d explored the third act better.",constructive_criticism
"The horror picture had some truly stunning moments, but the pacing felt rushed.",constructive_criticism
"The drama movie had some truly stunning moments, though i wish they’d explored the third act better.",constructive_criticism
"Honestly, the screenplay was refreshing, though i wish they’d explored the subplots better.",constructive_criticism
"The actors was refreshing, however, the special effects were underwhelming.",constructive_criticism
"Personally, the soundtrack were memorable, though i wish they’d explored the villain better.",constructive_criticism
"Personally, the director was impressive, but the pacing felt rushed.",constructive_criticism
"Honestly, the soundtrack were memorable, however, the special effects needed more polish.",constructive_criticism
"The visuals were breathtaking, unfortunately, the emotional depth didn’t quite work.",constructive_criticism
"Overall, the screenplay was refreshing, though i wish they’d balanced the villain better.",constructive_criticism
"Personally, the visuals were breathtaking, unfortunately, the humor didn’t quite work.",constructive_criticism
"Overall, the performances were captivating, but the pacing felt forced.",constructive_criticism
"The sci-fi flick had some truly stunning moments, though i wish they’d explored the third act better.",constructive_criticism
"Honestly, the drama film had some truly stunning moments, unfortunately, the emotional depth didn’t quite connect.",constructive_criticism
"Honestly, the performances were memorable, though i wish they’d explained the subplots better.",constructive_criticism
"Personally, the screenplay was refreshing, but the dialogue felt unnatural.",constructive_criticism
"Overall, the comedy film had some truly unique moments, however, the plot twists fell flat.",constructive_criticism
"Honestly, the editing was solid, unfortunately, the emotional depth didn’t quite land.",constructive_criticism
"Overall, the horror picture had some truly creative moments, however, the special effects needed more polish.",constructive_criticism
"Honestly, the cinematography was impressive, unfortunately, the humor didn’t quite connect.",constructive_criticism
"Overall, the performances were breathtaking, but the pacing felt unnatural.",constructive_criticism
"Personally, the soundtrack were breathtaking, but the dialogue felt rushed.",constructive_criticism
"Honestly, i appreciated the ambitious vision, though i wish they’d balanced the third act better.",constructive_criticism
"I appreciated the ambitious vision, however, the special effects needed more polish.",constructive_criticism
"Overall, the cgi was impressive, though i wish they’d explained the villain better.",constructive_criticism
"Honestly, i appreciated the thought-provoking vision, but the pacing felt rushed.",constructive_criticism
"Personally, the sci-fi picture had some truly stunning moments, however, the plot twists fell flat.",constructive_criticism
" seriously, this flick is a dumpster fire. avoid this mess!",hate_speech
" wtf, worst movie i’ve ever seen. avoid this mess!",hate_speech
" ugh, i can’t believe the studio thought this picture was good. anyone who likes this picture must be delusional!",hate_speech
" seriously, this picture is a trainwreck. the acting was so bad it made me angry!",hate_speech
" seriously, this film is a complete joke. anyone who likes this film must be tone-deaf!",hate_speech
" seriously, i can’t believe the director thought this movie was acceptable. the plot was so bad it made me angry!",hate_speech
Most pathetic flick i’ve ever seen. anyone who likes this flick must be tone-deaf!,hate_speech
" seriously, i can’t believe the studio thought this flick was good. the plot was so bad it made me laugh out loud!",hate_speech
" ugh, i can’t believe anyone thought this flick was acceptable. the screenplay was unbearable!",hate_speech
" wtf, worst picture i’ve ever seen. don’t waste your time on this trainwreck!",hate_speech
" ugh, worst film i’ve ever seen. the acting was so bad it made me cringe!",hate_speech
" ugh, i can’t believe the director thought this flick was good. skip this trainwreck!",hate_speech
I can’t believe the studio thought this film was watchable. skip this dumpster fire!,hate_speech
" ugh, most pathetic film i’ve ever seen. the director was laughable!",hate_speech
This picture is a trainwreck. don’t waste your time on this dumpster fire!,hate_speech
" wtf, this drama movie is trash. the screenplay was laughable!",hate_speech
This flick is a complete joke. the plot was so bad it made me angry!,hate_speech
" seriously, this sci-fi flick is garbage. the editing was a joke!",hate_speech
" seriously, this film is a complete joke. skip this mess!",hate_speech
" wtf, this movie is a complete joke. the screenplay was a joke!",hate_speech
" seriously, this movie is a trainwreck. the screenplay was unbearable!",hate_speech
" wtf, this drama flick is garbage. skip this dumpster fire!",hate_speech
" seriously, most pathetic movie i’ve ever seen. the plot was so bad it made me cringe!",hate_speech
" seriously, this picture is a trainwreck. the plot was so bad it made me angry!",hate_speech
" seriously, embarrassing movie i’ve ever seen. the cgi was laughable!",hate_speech
" seriously, worst flick i’ve ever seen. the dialogue was so bad it made me cringe!",hate_speech
This action picture is a disaster. anyone who likes this picture must be delusional!,hate_speech
" wtf, worst flick i’ve ever seen. the plot was so bad it made me laugh out loud!",hate_speech
" wtf, i can’t believe the director thought this movie was acceptable. skip this mess!",hate_speech
This picture is a dumpster fire. the plot was so bad it made me angry!,hate_speech
" wtf, this picture is a dumpster fire. the acting was so bad it made me laugh out loud!",hate_speech
" seriously, this sci-fi flick is a disaster. the plot was so bad it made me angry!",hate_speech
This action flick is garbage. avoid this dumpster fire!,hate_speech
" seriously, this picture is a complete joke. avoid this dumpster fire!",hate_speech
" ugh, i can’t believe anyone thought this flick was good. the dialogue was so bad it made me cringe!",hate_speech
I can’t believe anyone thought this film was acceptable. skip this dumpster fire!,hate_speech
I can’t believe the studio thought this film was good. the screenplay was laughable!,hate_speech
" seriously, worst flick i’ve ever seen. anyone who likes this flick must be tone-deaf!",hate_speech
" ugh, i can’t believe the studio thought this movie was watchable. the dialogue was so bad it made me angry!",hate_speech
" ugh, this flick is a dumpster fire. the screenplay was laughable!",hate_speech
Most pathetic film i’ve ever seen. the director was a joke!,hate_speech
" ugh, i can’t believe anyone thought this picture was acceptable. anyone who likes this picture must be delusional!",hate_speech
" wtf, i can’t believe anyone thought this flick was watchable. avoid this mess!",hate_speech
Embarrassing film i’ve ever seen. skip this dumpster fire!,hate_speech
" seriously, this comedy picture is trash. the editing was unbearable!",hate_speech
" wtf, i can’t believe anyone thought this picture was watchable. the acting was so bad it made me cringe!",hate_speech
" seriously, worst film i’ve ever seen. skip this dumpster fire!",hate_speech
" wtf, this action movie is a disaster. the dialogue was so bad it made me laugh out loud!",hate_speech
" seriously, embarrassing film i’ve ever seen. the cgi was a joke!",hate_speech
" ugh, worst movie i’ve ever seen. the plot was so bad it made me angry!",hate_speech
" seriously, this horror film is garbage. the plot was so bad it made me laugh out loud!",hate_speech
" wtf, i can’t believe anyone thought this film was watchable. the acting was so bad it made me angry!",hate_speech
This horror flick is a disaster. the cinematography was a joke!,hate_speech
" wtf, worst picture i’ve ever seen. the director was unbearable!",hate_speech
Embarrassing film i’ve ever seen. the acting was so bad it made me angry!,hate_speech
" ugh, this movie is a complete joke. anyone who likes this movie must be brainless!",hate_speech
" seriously, worst movie i’ve ever seen. anyone who likes this movie must be delusional!",hate_speech
" wtf, worst flick i’ve ever seen. the actors was a joke!",hate_speech
I can’t believe the studio thought this flick was good. don’t waste your time on this dumpster fire!,hate_speech
" wtf, this picture is a dumpster fire. the director was unbearable!",hate_speech
Embarrassing picture i’ve ever seen. anyone who likes this picture must be tone-deaf!,hate_speech
" seriously, i can’t believe the director thought this flick was watchable. the acting was so bad it made me angry!",hate_speech
" ugh, i can’t believe the studio thought this picture was acceptable. the editing was laughable!",hate_speech
" seriously, this horror picture is garbage. skip this mess!",hate_speech
" wtf, this movie is a complete joke. the actors was a joke!",hate_speech
I can’t believe anyone thought this film was watchable. the dialogue was so bad it made me cringe!,hate_speech
" wtf, this movie is a trainwreck. anyone who likes this movie must be delusional!",hate_speech
" wtf, this action movie is a disaster. the acting was so bad it made me angry!",hate_speech
" wtf, i can’t believe anyone thought this film was watchable. the plot was so bad it made me laugh out loud!",hate_speech
" wtf, embarrassing film i’ve ever seen. the cgi was laughable!",hate_speech
This drama movie is trash. the director was laughable!,hate_speech
Most pathetic picture i’ve ever seen. anyone who likes this picture must be brainless!,hate_speech
" seriously, this horror film is trash. anyone who likes this film must be delusional!",hate_speech
" ugh, i can’t believe anyone thought this flick was watchable. anyone who likes this flick must be brainless!",hate_speech
" seriously, this film is a complete joke. skip this dumpster fire!",hate_speech
" wtf, embarrassing flick i’ve ever seen. the actors was a joke!",hate_speech
" ugh, this movie is a complete joke. the cinematography was unbearable!",hate_speech
I can’t believe the studio thought this movie was acceptable. the cgi was laughable!,hate_speech
This sci-fi film is garbage. the cgi was unbearable!,hate_speech
" ugh, worst flick i’ve ever seen. anyone who likes this flick must be tone-deaf!",hate_speech
I can’t believe the director thought this movie was watchable. the cgi was unbearable!,hate_speech
" wtf, this flick is a dumpster fire. the cinematography was a joke!",hate_speech
" wtf, this horror film is a disaster. the director was laughable!",hate_speech
" wtf, i can’t believe the director thought this movie was watchable. the cinematography was laughable!",hate_speech
This flick is a trainwreck. anyone who likes this flick must be brainless!,hate_speech
This action flick is trash. the acting was so bad it made me laugh out loud!,hate_speech
This movie is a dumpster fire. anyone who likes this movie must be tone-deaf!,hate_speech
" ugh, i can’t believe anyone thought this film was acceptable. the dialogue was so bad it made me angry!",hate_speech
" seriously, embarrassing movie i’ve ever seen. skip this trainwreck!",hate_speech
" ugh, most pathetic movie i’ve ever seen. the dialogue was so bad it made me angry!",hate_speech
" ugh, most pathetic film i’ve ever seen. avoid this mess!",hate_speech
" wtf, worst picture i’ve ever seen. avoid this mess!",hate_speech
" wtf, i can’t believe anyone thought this flick was watchable. anyone who likes this flick must be brainless!",hate_speech
" ugh, this comedy flick is garbage. avoid this dumpster fire!",hate_speech
Embarrassing movie i’ve ever seen. avoid this trainwreck!,hate_speech
" seriously, this sci-fi film is garbage. the acting was so bad it made me cringe!",hate_speech
" seriously, most pathetic movie i’ve ever seen. the screenplay was unbearable!",hate_speech
" wtf, i can’t believe the director thought this movie was acceptable. anyone who likes this movie must be brainless!",hate_speech
I can’t believe the director thought this flick was good. don’t waste your time on this mess!,hate_speech
" wtf, embarrassing flick i’ve ever seen. the dialogue was so bad it made me cringe!",hate_speech
" seriously, i can’t believe the director thought this picture was watchable. anyone who likes this picture must be brainless!",hate_speech
" seriously, worst picture i’ve ever seen. the dialogue was so bad it made me laugh out loud!",hate_speech
This sci-fi picture is trash. anyone who likes this picture must be delusional!,hate_speech
This flick is a dumpster fire. the acting was so bad it made me laugh out loud!,hate_speech
I can’t believe anyone thought this movie was good. the cinematography was unbearable!,hate_speech
" seriously, i can’t believe anyone thought this flick was acceptable. anyone who likes this flick must be brainless!",hate_speech
" seriously, worst film i’ve ever seen. the acting was so bad it made me cringe!",hate_speech
" ugh, worst movie i’ve ever seen. anyone who likes this movie must be delusional!",hate_speech
" wtf, i can’t believe the director thought this movie was watchable. the plot was so bad it made me cringe!",hate_speech
" ugh, i can’t believe the director thought this picture was watchable. skip this dumpster fire!",hate_speech
" ugh, this film is a dumpster fire. anyone who likes this film must be brainless!",hate_speech
" wtf, this picture is a complete joke. anyone who likes this picture must be brainless!",hate_speech
I can’t believe the director thought this movie was good. anyone who likes this movie must be brainless!,hate_speech
" seriously, i can’t believe anyone thought this movie was watchable. the screenplay was a joke!",hate_speech
" seriously, this movie is a complete joke. the director was laughable!",hate_speech
Worst movie i’ve ever seen. skip this mess!,hate_speech
" ugh, i can’t believe the studio thought this film was watchable. the plot was so bad it made me laugh out loud!",hate_speech
" seriously, i can’t believe the studio thought this flick was watchable. the editing was a joke!",hate_speech
" seriously, i can’t believe anyone thought this flick was good. anyone who likes this flick must be tone-deaf!",hate_speech
Most pathetic film i’ve ever seen. the cgi was a joke!,hate_speech
" wtf, this action picture is trash. don’t waste your time on this dumpster fire!",hate_speech
" wtf, most pathetic film i’ve ever seen. the acting was so bad it made me cringe!",hate_speech
Embarrassing flick i’ve ever seen. avoid this trainwreck!,hate_speech
" wtf, embarrassing movie i’ve ever seen. avoid this dumpster fire!",hate_speech
Most pathetic picture i’ve ever seen. don’t waste your time on this dumpster fire!,hate_speech
" wtf, worst film i’ve ever seen. anyone who likes this film must be brainless!",hate_speech
" ugh, i can’t believe anyone thought this film was acceptable. the cinematography was laughable!",hate_speech
" ugh, embarrassing movie i’ve ever seen. the editing was a joke!",hate_speech
" seriously, embarrassing picture i’ve ever seen. the director was laughable!",hate_speech
" wtf, this picture is a trainwreck. the acting was so bad it made me laugh out loud!",hate_speech
" seriously, i can’t believe anyone thought this flick was acceptable. don’t waste your time on this trainwreck!",hate_speech
I can’t believe anyone thought this flick was watchable. avoid this dumpster fire!,hate_speech
" seriously, i can’t believe the studio thought this movie was good. anyone who likes this movie must be delusional!",hate_speech
I can’t believe anyone thought this flick was acceptable. the plot was so bad it made me laugh out loud!,hate_speech
I can’t believe the studio thought this flick was acceptable. anyone who likes this flick must be delusional!,hate_speech
" seriously, this flick is a complete joke. the cinematography was a joke!",hate_speech
" seriously, this flick is a complete joke. the dialogue was so bad it made me angry!",hate_speech
" seriously, this drama picture is trash. avoid this trainwreck!",hate_speech
" wtf, worst movie i’ve ever seen. anyone who likes this movie must be delusional!",hate_speech
" wtf, i can’t believe the studio thought this flick was good. the screenplay was a joke!",hate_speech
" seriously, this drama flick is a disaster. the acting was so bad it made me angry!",hate_speech
" ugh, most pathetic film i’ve ever seen. anyone who likes this film must be tone-deaf!",hate_speech
" wtf, worst picture i’ve ever seen. anyone who likes this picture must be brainless!",hate_speech
" seriously, i can’t believe anyone thought this film was watchable. the actors was a joke!",hate_speech
" ugh, this flick is a complete joke. the acting was so bad it made me angry!",hate_speech
" seriously, i can’t believe the studio thought this picture was acceptable. the screenplay was a joke!",hate_speech
" ugh, this sci-fi flick is a disaster. avoid this trainwreck!",hate_speech
" ugh, this movie is a complete joke. the editing was unbearable!",hate_speech
Embarrassing flick i’ve ever seen. avoid this dumpster fire!,hate_speech
" ugh, most pathetic flick i’ve ever seen. the acting was so bad it made me laugh out loud!",hate_speech
" seriously, i can’t believe the studio thought this picture was watchable. anyone who likes this picture must be delusional!",hate_speech
This movie is a complete joke. the acting was so bad it made me cringe!,hate_speech
" ugh, i can’t believe anyone thought this film was good. anyone who likes this film must be tone-deaf!",hate_speech
" ugh, i can’t believe the director thought this picture was acceptable. don’t waste your time on this mess!",hate_speech
Worst picture i’ve ever seen. the editing was laughable!,hate_speech
I can’t believe the studio thought this film was watchable. the cinematography was laughable!,hate_speech
" ugh, this picture is a dumpster fire. anyone who likes this picture must be tone-deaf!",hate_speech
" wtf, i can’t believe anyone thought this movie was acceptable. the cinematography was laughable!",hate_speech
" seriously, worst flick i’ve ever seen. don’t waste your time on this dumpster fire!",hate_speech
This flick is a complete joke. the dialogue was so bad it made me angry!,hate_speech
" ugh, this movie is a complete joke. the cgi was a joke!",hate_speech
" ugh, i can’t believe the studio thought this flick was acceptable. avoid this dumpster fire!",hate_speech
" seriously, i can’t believe anyone thought this picture was watchable. the acting was so bad it made me laugh out loud!",hate_speech
" wtf, this movie is a trainwreck. the plot was so bad it made me laugh out loud!",hate_speech
This comedy flick is a disaster. don’t waste your time on this trainwreck!,hate_speech
" seriously, this sci-fi film is garbage. avoid this dumpster fire!",hate_speech
I can’t believe the studio thought this flick was watchable. the editing was unbearable!,hate_speech
I can’t believe the director thought this film was watchable. anyone who likes this film must be delusional!,hate_speech
" seriously, worst film i’ve ever seen. the actors was laughable!",hate_speech
" seriously, i can’t believe anyone thought this movie was good. the dialogue was so bad it made me cringe!",hate_speech
" wtf, this film is a dumpster fire. the acting was so bad it made me laugh out loud!",hate_speech
" ugh, most pathetic movie i’ve ever seen. anyone who likes this movie must be brainless!",hate_speech
" ugh, i can’t believe the director thought this picture was acceptable. don’t waste your time on this trainwreck!",hate_speech
" seriously, worst movie i’ve ever seen. anyone who likes this movie must be brainless!",hate_speech
" seriously, this picture is a dumpster fire. anyone who likes this picture must be tone-deaf!",hate_speech
This picture is a dumpster fire. anyone who likes this picture must be brainless!,hate_speech
" wtf, i can’t believe anyone thought this picture was acceptable. anyone who likes this picture must be delusional!",hate_speech
" ugh, embarrassing flick i’ve ever seen. the cinematography was a joke!",hate_speech
" ugh, i can’t believe the director thought this movie was acceptable. avoid this dumpster fire!",hate_speech
" seriously, this movie is a trainwreck. skip this dumpster fire!",hate_speech
" ugh, embarrassing flick i’ve ever seen. skip this dumpster fire!",hate_speech
" ugh, i can’t believe the director thought this flick was good. don’t waste your time on this mess!",hate_speech
" seriously, this flick is a complete joke. skip this mess!",hate_speech
" seriously, worst film i’ve ever seen. anyone who likes this film must be brainless!",hate_speech
" wtf, this action picture is a disaster. the cgi was laughable!",hate_speech
" seriously, i can’t believe the studio thought this flick was acceptable. the cinematography was unbearable!",hate_speech
I can’t believe the studio thought this movie was watchable. the screenplay was laughable!,hate_speech
" wtf, this drama movie is garbage. anyone who likes this movie must be brainless!",hate_speech
" seriously, this movie is a trainwreck. the editing was laughable!",hate_speech
" seriously, this flick is a trainwreck. the plot was so bad it made me angry!",hate_speech
" seriously, i can’t believe the director thought this picture was acceptable. anyone who likes this picture must be delusional!",hate_speech
" ugh, i can’t believe the studio thought this picture was watchable. the dialogue was so bad it made me angry!",hate_speech
" ugh, this movie is a complete joke. anyone who likes this movie must be delusional!",hate_speech
Most pathetic picture i’ve ever seen. anyone who likes this picture must be tone-deaf!,hate_speech
" ugh, this flick is a trainwreck. the cgi was laughable!",hate_speech
" ugh, embarrassing film i’ve ever seen. anyone who likes this film must be delusional!",hate_speech
" seriously, embarrassing film i’ve ever seen. the acting was so bad it made me laugh out loud!",hate_speech
This picture is a trainwreck. the dialogue was so bad it made me cringe!,hate_speech
" wtf, this horror flick is garbage. the dialogue was so bad it made me angry!",hate_speech
" ugh, i can’t believe the studio thought this film was good. the plot was so bad it made me laugh out loud!",hate_speech
" seriously, i can’t believe the director thought this movie was watchable. the acting was so bad it made me laugh out loud!",hate_speech
" wtf, i can’t believe the studio thought this flick was watchable. the acting was so bad it made me laugh out loud!",hate_speech
" ugh, this picture is a trainwreck. the acting was so bad it made me angry!",hate_speech
This drama flick is trash. the acting was so bad it made me cringe!,hate_speech
This movie is a dumpster fire. the screenplay was unbearable!,hate_speech
" seriously, this comedy picture is garbage. the acting was so bad it made me cringe!",hate_speech
" ugh, i can’t believe anyone thought this flick was acceptable. the dialogue was so bad it made me cringe!",hate_speech
This drama movie is a disaster. the screenplay was unbearable!,hate_speech
" ugh, worst film i’ve ever seen. anyone who likes this film must be tone-deaf!",hate_speech
" wtf, embarrassing movie i’ve ever seen. the dialogue was so bad it made me laugh out loud!",hate_speech
" seriously, this flick is a dumpster fire. the cgi was laughable!",hate_speech
" ugh, embarrassing flick i’ve ever seen. the cgi was a joke!",hate_speech
" seriously, worst flick i’ve ever seen. the plot was so bad it made me cringe!",hate_speech
" seriously, this film is a dumpster fire. the dialogue was so bad it made me laugh out loud!",hate_speech
This comedy movie is trash. anyone who likes this movie must be delusional!,hate_speech
" ugh, this picture is a dumpster fire. skip this dumpster fire!",hate_speech
Worst movie i’ve ever seen. don’t waste your time on this dumpster fire!,hate_speech
" wtf, i can’t believe anyone thought this flick was good. the plot was so bad it made me laugh out loud!",hate_speech
This action flick is a disaster. anyone who likes this flick must be brainless!,hate_speech
This picture is a dumpster fire. anyone who likes this picture must be delusional!,hate_speech
" wtf, worst film i’ve ever seen. the cgi was a joke!",hate_speech
" seriously, this movie is a dumpster fire. anyone who likes this movie must be brainless!",hate_speech
" seriously, this action flick is trash. skip this dumpster fire!",hate_speech
" wtf, this movie is a dumpster fire. the actors was laughable!",hate_speech
Worst movie i’ve ever seen. anyone who likes this movie must be tone-deaf!,hate_speech
" wtf, i can’t believe anyone thought this movie was watchable. the plot was so bad it made me laugh out loud!",hate_speech
" wtf, this flick is a dumpster fire. don’t waste your time on this mess!",hate_speech
" ugh, worst flick i’ve ever seen. the editing was a joke!",hate_speech
This comedy picture is garbage. anyone who likes this picture must be brainless!,hate_speech
" seriously, i can’t believe anyone thought this film was watchable. anyone who likes this film must be delusional!",hate_speech
" ugh, this film is a complete joke. the acting was so bad it made me angry!",hate_speech
I can’t believe anyone thought this flick was watchable. the dialogue was so bad it made me laugh out loud!,hate_speech
" ugh, this comedy film is garbage. the director was unbearable!",hate_speech
" ugh, embarrassing picture i’ve ever seen. anyone who likes this picture must be delusional!",hate_speech
" wtf, i can’t believe the studio thought this flick was good. skip this mess!",hate_speech
" seriously, this drama flick is trash. don’t waste your time on this dumpster fire!",hate_speech
" wtf, embarrassing picture i’ve ever seen. the plot was so bad it made me cringe!",hate_speech
" wtf, most pathetic film i’ve ever seen. the actors was unbearable!",hate_speech
" ugh, i can’t believe the director thought this film was good. don’t waste your time on this trainwreck!",hate_speech
" ugh, this sci-fi film is trash. avoid this dumpster fire!",hate_speech
" seriously, worst picture i’ve ever seen. the plot was so bad it made me laugh out loud!",hate_speech
" seriously, most pathetic flick i’ve ever seen. the director was laughable!",hate_speech
" wtf, this picture is a dumpster fire. the cinematography was laughable!",hate_speech
Worst flick i’ve ever seen. anyone who likes this flick must be brainless!,hate_speech
" wtf, this movie is a complete joke. the screenplay was unbearable!",hate_speech
" wtf, i can’t believe the director thought this flick was watchable. the editing was laughable!",hate_speech
" wtf, this film is a complete joke. the plot was so bad it made me cringe!",hate_speech
I can’t believe the studio thought this flick was good. the actors was a joke!,hate_speech
" wtf, this movie is a trainwreck. the screenplay was a joke!",hate_speech
" wtf, worst film i’ve ever seen. the dialogue was so bad it made me laugh out loud!",hate_speech
" ugh, this film is a dumpster fire. the dialogue was so bad it made me angry!",hate_speech
" seriously, i can’t believe anyone thought this flick was good. the dialogue was so bad it made me angry!",hate_speech
" wtf, i can’t believe the director thought this movie was watchable. don’t waste your time on this dumpster fire!",hate_speech
Most pathetic film i’ve ever seen. anyone who likes this film must be tone-deaf!,hate_speech
" seriously, this action film is a disaster. the acting was so bad it made me cringe!",hate_speech
" wtf, this drama flick is a disaster. anyone who likes this flick must be delusional!",hate_speech
" wtf, most pathetic film i’ve ever seen. anyone who likes this film must be brainless!",hate_speech
" wtf, this comedy picture is garbage. the screenplay was a joke!",hate_speech
Embarrassing picture i’ve ever seen. don’t waste your time on this trainwreck!,hate_speech
" wtf, this flick is a dumpster fire. the acting was so bad it made me cringe!",hate_speech
" wtf, i can’t believe the director thought this flick was acceptable. anyone who likes this flick must be tone-deaf!",hate_speech
" seriously, this sci-fi picture is garbage. anyone who likes this picture must be delusional!",hate_speech
" seriously, this horror picture is trash. avoid this mess!",hate_speech
" ugh, this movie is a complete joke. anyone who likes this movie must be tone-deaf!",hate_speech
" wtf, this flick is a trainwreck. avoid this mess!",hate_speech
" ugh, i can’t believe anyone thought this movie was watchable. the screenplay was laughable!",hate_speech
" wtf, most pathetic picture i’ve ever seen. the screenplay was unbearable!",hate_speech
" wtf, i can’t believe the studio thought this picture was watchable. don’t waste your time on this dumpster fire!",hate_speech
" seriously, worst movie i’ve ever seen. the actors was a joke!",hate_speech
" wtf, embarrassing film i’ve ever seen. the actors was laughable!",hate_speech
" ugh, this picture is a complete joke. the plot was so bad it made me angry!",hate_speech
" seriously, this flick is a trainwreck. skip this mess!",hate_speech
